tourney_name,tourney_date,tourney_level,surface,draw_size,round,best_of,minutes,score,player_name,player_rank,player_rank_points,player_age,opponent_rank,opponent_rank_points,win,rank_diff,match_load_7,match_load_14,fatigue_score_7,fatigue_score_14
Rio de Janeiro,2024-02-19,A,Clay,32,QF,3,120.0,6-1 3-6 6-2,Thiago Seyboth Wild,82.0,708.0,23.9,23.0,1680.0,0,59.0,3,4,0.3,0.26666666666666666
Santiago,2024-02-26,A,Clay,32,R32,3,102.0,6-4 6-4,Thiago Seyboth Wild,73.0,802.0,23.9,159.0,397.0,1,-86.0,3,4,0.3,0.26666666666666666
Santiago,2024-02-26,A,Clay,32,R16,3,76.0,6-3 6-3,Thiago Seyboth Wild,73.0,802.0,23.9,44.0,1028.0,0,29.0,4,5,0.4,0.3333333333333333
Indian Wells Masters,2024-03-04,M,Hard,128,R64,3,83.0,6-1 7-5,Thiago Seyboth Wild,65.0,820.0,23.9,15.0,2300.0,1,50.0,2,5,0.2,0.3333333333333333
Indian Wells Masters,2024-03-04,M,Hard,128,R128,3,60.0,6-2 6-1,Thiago Seyboth Wild,65.0,820.0,23.9,94.0,640.0,1,-29.0,3,6,0.3,0.4
Indian Wells Masters,2024-03-04,M,Hard,128,R32,3,67.0,6-2 6-2,Thiago Seyboth Wild,65.0,820.0,23.9,58.0,914.0,0,7.0,4,7,0.4,0.4666666666666667
Miami Masters,2024-03-18,M,Hard,128,R64,3,71.0,6-3 6-4,Thiago Seyboth Wild,76.0,768.0,24.0,13.0,2935.0,1,63.0,0,3,0.0,0.2
Miami Masters,2024-03-18,M,Hard,128,R128,3,102.0,6-4 7-5,Thiago Seyboth Wild,76.0,768.0,24.0,61.0,887.0,1,15.0,1,4,0.1,0.26666666666666666
Miami Masters,2024-03-18,M,Hard,128,R32,3,179.0,6-7(1) 7-5 6-3,Thiago Seyboth Wild,76.0,768.0,24.0,23.0,1575.0,0,53.0,2,5,0.2,0.3333333333333333
Bucharest,2024-04-15,A,Clay,32,R32,3,196.0,6-3 6-7(5) 7-6(2),Thiago Seyboth Wild,67.0,831.0,24.0,81.0,718.0,1,-14.0,0,0,0.0,0.0
Bucharest,2024-04-15,A,Clay,32,R16,3,171.0,6-3 2-6 7-5,Thiago Seyboth Wild,67.0,831.0,24.0,52.0,976.0,0,15.0,1,1,0.1,0.06666666666666667
Madrid Masters,2024-04-22,M,Clay,128,R64,3,88.0,6-4 6-4,Thiago Seyboth Wild,63.0,849.0,24.1,29.0,1355.0,1,34.0,2,2,0.2,0.13333333333333333
Madrid Masters,2024-04-22,M,Clay,128,R128,3,84.0,6-4 6-4,Thiago Seyboth Wild,63.0,849.0,24.1,42.0,1139.0,1,21.0,3,3,0.3,0.2
Madrid Masters,2024-04-22,M,Clay,128,R32,3,75.0,6-3 6-3,Thiago Seyboth Wild,63.0,849.0,24.1,3.0,8145.0,0,60.0,4,4,0.4,0.26666666666666666
Rome Masters,2024-05-06,M,Clay,128,R128,3,88.0,6-4 6-2,Thiago Seyboth Wild,61.0,839.0,24.1,115.0,560.0,1,-54.0,0,3,0.0,0.2
Rome Masters,2024-05-06,M,Clay,128,R64,3,120.0,6-3 7-5,Thiago Seyboth Wild,61.0,839.0,24.1,28.0,1460.0,0,33.0,1,4,0.1,0.26666666666666666
Lyon,2024-05-20,A,Clay,32,R32,3,78.0,6-4 6-1,Thiago Seyboth Wild,58.0,837.0,24.1,49.0,995.0,1,9.0,0,2,0.0,0.13333333333333333
Lyon,2024-05-20,A,Clay,32,R16,3,100.0,7-5 3-0 RET,Thiago Seyboth Wild,58.0,837.0,24.1,29.0,1410.0,0,29.0,1,3,0.1,0.2
Roland Garros,2024-05-27,G,Clay,128,R128,5,169.5,6-2 3-6 6-3 6-4,Thiago Seyboth Wild,58.0,855.0,24.2,37.0,1155.0,0,21.0,2,2,0.2,0.13333333333333333
Eastbourne,2024-06-24,A,Grass,32,R32,3,100.0,6-4 6-4,Thiago Seyboth Wild,74.0,750.0,24.2,342.0,149.0,1,-268.0,0,0,0.0,0.0
Eastbourne,2024-06-24,A,Grass,32,R16,3,74.0,7-6(4) 6-3,Thiago Seyboth Wild,74.0,750.0,24.2,13.0,3145.0,0,61.0,1,1,0.1,0.06666666666666667
Wimbledon,2024-07-01,G,Grass,128,R128,5,241.0,1-6 3-6 7-6(6) 6-4 7-5,Thiago Seyboth Wild,74.0,767.0,24.3,201.0,301.0,1,-127.0,2,2,0.2,0.13333333333333333
Wimbledon,2024-07-01,G,Grass,128,R64,5,130.0,3-6 6-3 6-2 6-2,Thiago Seyboth Wild,74.0,767.0,24.3,15.0,2370.0,0,59.0,3,3,0.3,0.2
Hamburg,2024-07-15,A,Clay,32,R32,3,99.0,7-6(6) 6-0,Thiago Seyboth Wild,72.0,755.0,24.3,34.0,1261.0,0,38.0,0,2,0.0,0.13333333333333333
Kitzbuhel,2024-07-22,A,Clay,32,R16,3,128.0,4-6 6-3 6-2,Thiago Seyboth Wild,72.0,755.0,24.3,57.0,896.0,1,15.0,1,1,0.1,0.06666666666666667
Kitzbuhel,2024-07-22,A,Clay,32,R32,3,115.0,6-2 7-6(6),Thiago Seyboth Wild,72.0,755.0,24.3,392.0,123.0,1,-320.0,2,2,0.2,0.13333333333333333
Kitzbuhel,2024-07-22,A,Clay,32,QF,3,108.0,7-6(2) 6-4,Thiago Seyboth Wild,72.0,755.0,24.3,116.0,536.0,0,-44.0,3,3,0.3,0.2
Paris Olympics,2024-07-29,O,Clay,64,R64,3,107.0,7-6(7) 6-2,Thiago Seyboth Wild,67.0,785.0,24.3,36.0,1300.0,0,31.0,3,4,0.3,0.26666666666666666
Winston-Salem,2024-08-19,A,Hard,64,R32,3,88.0,7-6(2) 6-2,Thiago Seyboth Wild,69.0,765.0,24.4,35.0,1325.0,1,34.0,0,0,0.0,0.0
Winston-Salem,2024-08-19,A,Hard,64,R64,3,121.0,3-6 6-3 6-4,Thiago Seyboth Wild,69.0,765.0,24.4,70.0,764.0,1,-1.0,1,1,0.1,0.06666666666666667
Winston-Salem,2024-08-19,A,Hard,64,R16,3,88.0,6-4 6-3,Thiago Seyboth Wild,69.0,765.0,24.4,230.0,251.0,0,-161.0,2,2,0.2,0.13333333333333333
US Open,2024-08-26,G,Hard,128,R128,5,140.0,6-3 7-6(3) 7-5,Thiago Seyboth Wild,68.0,790.0,24.4,6.0,4805.0,0,62.0,3,3,0.3,0.2
Shanghai Masters,2024-10-02,M,Hard,96,R128,3,159.0,6-2 4-6 7-6(3),Thiago Seyboth Wild,88.0,656.0,24.5,170.0,341.0,1,-82.0,0,0,0.0,0.0
Shanghai Masters,2024-10-02,M,Hard,96,R64,3,116.0,7-5 7-5,Thiago Seyboth Wild,88.0,656.0,24.5,5.0,5375.0,0,83.0,1,1,0.1,0.06666666666666667
Antwerp,2024-10-14,A,Hard,28,R32,3,78.0,7-6(4) 6-3,Thiago Seyboth Wild,80.0,686.0,24.5,48.0,1076.0,1,32.0,0,2,0.0,0.13333333333333333
Antwerp,2024-10-14,A,Hard,28,R16,3,140.0,7-6(5) 4-6 7-5,Thiago Seyboth Wild,80.0,686.0,24.5,11.0,3445.0,0,69.0,1,3,0.1,0.2
Vienna,2024-10-21,A,Hard,32,R32,3,87.0,6-2 6-4,Thiago Seyboth Wild,78.0,717.0,24.6,24.0,1985.0,0,54.0,2,2,0.2,0.13333333333333333
Doha,2022-02-14,A,Hard,32,R32,3,92.0,6-2 7-6(5),Thomas Fabbiano,192.0,336.0,32.7,50.0,1149.0,0,142.0,0,0,0.0,0.0
Davis Cup WG2 PO: TOG vs INA,2024-02-03,D,Hard,4,RR,3,87.0,6-2 6-3,Thomas Yaka Kofi Setodji,819.0,24.0,28.2,569.0,64.0,0,250.0,0,0,0.0,0.0
Rio de Janeiro,2023-02-20,A,Clay,32,R32,3,95.0,6-3 6-2,Thomaz Bellucci,915.0,14.0,35.1,35.0,1105.0,0,880.0,0,0,0.0,0.0
's-Hertogenbosch,2022-06-06,A,Grass,32,F,3,65.0,6-4 6-1,Tim Van Rijthoven,205.0,298.0,25.1,2.0,8160.0,1,203.0,0,0,0.0,0.0
's-Hertogenbosch,2022-06-06,A,Grass,32,SF,3,122.0,6-3 1-6 7-6(5),Tim Van Rijthoven,205.0,298.0,25.1,9.0,3955.0,1,196.0,1,1,0.1,0.06666666666666667
's-Hertogenbosch,2022-06-06,A,Grass,32,QF,3,81.0,7-6(2) 6-4,Tim Van Rijthoven,205.0,298.0,25.1,66.0,912.0,1,139.0,2,2,0.2,0.13333333333333333
's-Hertogenbosch,2022-06-06,A,Grass,32,R16,3,138.0,6-7(9) 7-5 6-4,Tim Van Rijthoven,205.0,298.0,25.1,14.0,2920.0,1,191.0,3,3,0.3,0.2
's-Hertogenbosch,2022-06-06,A,Grass,32,R32,3,113.0,7-6(4) 7-6(9),Tim Van Rijthoven,205.0,298.0,25.1,432.0,92.0,1,-227.0,4,4,0.4,0.26666666666666666
Wimbledon,2022-06-27,G,Grass,128,R128,5,102.0,7-6(7) 6-1 6-2,Tim Van Rijthoven,104.0,546.0,25.1,84.0,679.0,1,20.0,0,0,0.0,0.0
Wimbledon,2022-06-27,G,Grass,128,R64,5,185.0,6-4 6-7(8) 7-6(7) 7-6(4),Tim Van Rijthoven,104.0,546.0,25.1,18.0,2100.0,1,86.0,1,1,0.1,0.06666666666666667
Wimbledon,2022-06-27,G,Grass,128,R32,5,102.0,6-4 6-3 6-4,Tim Van Rijthoven,104.0,546.0,25.1,26.0,1473.0,1,78.0,2,2,0.2,0.13333333333333333
Wimbledon,2022-06-27,G,Grass,128,R16,5,158.0,6-2 4-6 6-1 6-2,Tim Van Rijthoven,104.0,546.0,25.1,3.0,6770.0,0,101.0,3,3,0.3,0.2
Newport,2022-07-11,A,Grass,32,R32,3,154.0,7-6(7) 4-6 6-3,Tim Van Rijthoven,103.0,540.0,25.2,146.0,387.0,0,-43.0,0,4,0.0,0.26666666666666666
US Open,2022-08-29,G,Hard,128,R128,5,233.0,3-6 6-7(4) 7-6(9) 6-1 6-4,Tim Van Rijthoven,117.0,465.0,25.3,137.0,401.0,1,-20.0,0,0,0.0,0.0
US Open,2022-08-29,G,Hard,128,R64,5,168.0,6-7(4) 6-4 6-4 6-4,Tim Van Rijthoven,117.0,465.0,25.3,7.0,4695.0,0,110.0,1,1,0.1,0.06666666666666667
Sofia,2022-09-26,A,Hard,32,R32,3,104.0,7-6(2) 7-6(6),Tim Van Rijthoven,109.0,481.0,25.4,31.0,1336.0,0,78.0,0,0,0.0,0.0
Florence,2022-10-10,A,Hard,32,R32,3,56.0,6-1 6-2,Tim Van Rijthoven,116.0,481.0,25.4,99.0,565.0,0,17.0,0,1,0.0,0.06666666666666667
Antwerp,2022-10-17,A,Hard,32,R32,3,169.0,6-7(7) 6-4 7-6(4),Tim Van Rijthoven,113.0,493.0,25.4,55.0,839.0,0,58.0,1,1,0.1,0.06666666666666667
Pune,2023-01-02,A,Hard,32,R32,3,86.0,6-4 6-4,Tim Van Rijthoven,111.0,516.0,25.6,103.0,559.0,1,8.0,0,0,0.0,0.0
Pune,2023-01-02,A,Hard,32,R16,3,129.0,7-6(7) 7-6(8),Tim Van Rijthoven,111.0,516.0,25.6,59.0,795.0,0,52.0,1,1,0.1,0.06666666666666667
Davis Cup QLS R1: NED vs SVK,2023-02-04,D,Hard,4,RR,3,101.0,7-6(6) 5-7 6-3,Tim Van Rijthoven,107.0,504.0,25.7,55.0,850.0,1,52.0,0,0,0.0,0.0
Rotterdam,2023-02-13,A,Hard,32,R32,3,126.0,6-3 6-7(2) 6-3,Tim Van Rijthoven,110.0,494.0,25.8,40.0,991.0,0,70.0,0,1,0.0,0.06666666666666667
Australian Open,2022-01-17,G,Hard,128,R128,5,173.0,6-3 6-2 1-6 6-4,Timofey Skatov,253.0,240.0,20.9,117.0,624.0,0,136.0,0,0,0.0,0.0
United Cup,2023-01-02,T,Hard,18,RR,3,131.0,7-6(7) 6-2,Timofey Skatov,142.0,387.0,21.9,260.0,204.0,1,-118.0,0,0,0.0,0.0
United Cup,2023-01-02,T,Hard,18,RR,3,101.0,4-6 6-3 6-3,Timofey Skatov,142.0,387.0,21.9,56.0,818.0,0,86.0,1,1,0.1,0.06666666666666667
Davis Cup QLS R1: KAZ vs CHI,2023-02-04,D,Clay,4,RR,3,107.0,6-1 6-3,Timofey Skatov,129.0,431.0,22.0,102.0,526.0,1,27.0,0,0,0.0,0.0
Roland Garros,2023-05-29,G,Clay,128,R128,5,114.0,6-0 6-3 6-2,Timofey Skatov,147.0,412.0,22.3,29.0,1275.0,0,118.0,0,0,0.0,0.0
US Open,2023-08-28,G,Hard,128,R128,5,162.0,6-2 3-6 6-1 7-5,Timofey Skatov,129.0,477.0,22.5,13.0,2595.0,0,116.0,0,0,0.0,0.0
Davis Cup WG1 R1: BUL vs KAZ,2023-09-16,D,Clay,4,RR,3,107.0,4-6 6-4 6-3,Timofey Skatov,123.0,498.0,22.6,179.0,339.0,1,-56.0,0,0,0.0,0.0
Davis Cup QLS R1: ARG vs KAZ,2024-02-03,D,Clay,4,RR,3,142.0,6-4 7-5,Timofey Skatov,278.0,205.0,23.0,28.0,1430.0,1,250.0,0,0,0.0,0.0
Davis Cup QLS R1: ARG vs KAZ,2024-02-03,D,Clay,4,RR,3,123.0,7-6(1) 6-4,Timofey Skatov,278.0,205.0,23.0,22.0,1720.0,1,256.0,1,1,0.1,0.06666666666666667
Bastad,2024-07-15,A,Clay,32,R16,3,129.0,1-6 6-3 6-4,Timofey Skatov,223.0,265.0,23.4,27.0,1510.0,1,196.0,0,0,0.0,0.0
Bastad,2024-07-15,A,Clay,32,R32,3,211.0,6-7(7) 6-2 7-6(4),Timofey Skatov,223.0,265.0,23.4,90.0,676.0,1,133.0,1,1,0.1,0.06666666666666667
Bastad,2024-07-15,A,Clay,32,QF,3,90.0,6-4 6-3,Timofey Skatov,223.0,265.0,23.4,51.0,936.0,0,172.0,2,2,0.2,0.13333333333333333
US Open,2024-08-26,G,Hard,128,R128,5,175.0,6-3 7-6(4) 7-6(3),Timofey Skatov,188.0,315.0,23.5,7.0,4055.0,0,181.0,0,0,0.0,0.0
Almaty,2024-10-14,A,Hard,28,R32,3,79.0,6-3 6-4,Timofey Skatov,192.0,299.0,23.7,25.0,1749.0,0,167.0,0,0,0.0,0.0
US Open,2023-08-28,G,Hard,128,R128,5,220.0,6-3 0-6 6-7(5) 6-3 6-2,Titouan Droguet,171.0,359.0,22.2,18.0,2005.0,1,153.0,0,0,0.0,0.0
US Open,2023-08-28,G,Hard,128,R64,5,171.0,3-6 6-2 7-6(1) 6-3,Titouan Droguet,171.0,359.0,22.2,206.0,305.0,0,-35.0,1,1,0.1,0.06666666666666667
Gstaad,2024-07-15,A,Clay,32,R32,3,83.0,6-4 6-3,Titouan Droguet,141.0,445.0,23.0,80.0,727.0,0,61.0,0,0,0.0,0.0
Metz,2024-11-04,A,Hard,28,R32,3,122.0,7-6(6) 4-6 6-3,Titouan Droguet,174.0,338.0,23.3,81.0,712.0,0,93.0,0,0,0.0,0.0
Australian Open,2022-01-17,G,Hard,128,R128,5,119.0,7-6(5) 6-1 6-1,Tomas Barrios Vera,147.0,458.0,24.1,120.0,606.0,0,27.0,0,0,0.0,0.0
Cordoba,2023-02-06,A,Clay,32,R16,3,161.0,5-7 6-4 6-3,Tomas Barrios Vera,212.0,256.0,25.1,76.0,702.0,1,136.0,0,0,0.0,0.0
Cordoba,2023-02-06,A,Clay,32,R32,3,129.0,7-6(6) 6-2,Tomas Barrios Vera,212.0,256.0,25.1,83.0,614.0,1,129.0,1,1,0.1,0.06666666666666667
Cordoba,2023-02-06,A,Clay,32,QF,3,127.0,6-1 3-6 6-1,Tomas Barrios Vera,212.0,256.0,25.1,47.0,895.0,0,165.0,2,2,0.2,0.13333333333333333
Rio de Janeiro,2023-02-20,A,Clay,32,R32,3,90.0,6-2 6-3,Tomas Barrios Vera,196.0,301.0,25.1,86.0,598.0,0,110.0,0,3,0.0,0.2
Wimbledon,2023-07-03,G,Grass,128,R128,5,212.0,7-6(7) 3-6 6-3 7-6(2),Tomas Barrios Vera,133.0,456.0,25.5,46.0,955.0,1,87.0,0,0,0.0,0.0
Wimbledon,2023-07-03,G,Grass,128,R64,5,200.0,7-6(3) 5-7 6-2 6-0,Tomas Barrios Vera,133.0,456.0,25.5,123.0,503.0,0,10.0,1,1,0.1,0.06666666666666667
Los Cabos,2023-07-31,A,Hard,32,R32,3,91.0,6-4 6-3,Tomas Barrios Vera,121.0,525.0,25.6,84.0,708.0,0,37.0,0,0,0.0,0.0
Cordoba,2024-02-05,A,Clay,32,R32,3,116.0,4-6 6-1 6-2,Tomas Barrios Vera,108.0,578.0,26.1,136.0,491.0,0,-28.0,0,0,0.0,0.0
Rio de Janeiro,2024-02-19,A,Clay,32,R32,3,106.0,7-5 6-3,Tomas Barrios Vera,120.0,533.0,26.1,236.0,249.0,1,-116.0,0,1,0.0,0.06666666666666667
Rio de Janeiro,2024-02-19,A,Clay,32,R16,3,61.0,6-1 6-1,Tomas Barrios Vera,120.0,533.0,26.1,23.0,1680.0,0,97.0,1,2,0.1,0.13333333333333333
Santiago,2024-02-26,A,Clay,32,R32,3,121.0,7-6(3) 7-5,Tomas Barrios Vera,111.0,563.0,26.2,83.0,710.0,1,28.0,2,2,0.2,0.13333333333333333
Santiago,2024-02-26,A,Clay,32,R16,3,94.0,6-2 7-5,Tomas Barrios Vera,111.0,563.0,26.2,51.0,951.0,0,60.0,3,3,0.3,0.2
Paris Olympics,2024-07-29,O,Clay,64,R64,3,107.0,6-2 6-1,Tomas Barrios Vera,165.0,363.0,26.6,26.0,1540.0,0,139.0,0,0,0.0,0.0
Davis Cup Finals RR: GER vs CHI,2024-09-12,D,Hard,2,RR,3,84.0,6-1 6-3,Tomas Barrios Vera,162.0,370.0,26.7,104.0,543.0,0,58.0,0,0,0.0,0.0
Australian Open,2022-01-17,G,Hard,128,R128,5,175.0,6-3 2-6 6-4 6-2,Tomas Machac,132.0,555.0,21.2,80.0,818.0,1,52.0,0,0,0.0,0.0
Australian Open,2022-01-17,G,Hard,128,R64,5,157.0,6-1 3-6 6-1 7-6(5),Tomas Machac,132.0,555.0,21.2,70.0,875.0,0,62.0,1,1,0.1,0.06666666666666667
Marseille,2022-02-14,A,Hard,32,R32,3,97.0,1-6 6-3 6-1,Tomas Machac,115.0,621.0,21.3,140.0,492.0,1,-25.0,0,0,0.0,0.0
Marseille,2022-02-14,A,Hard,32,R16,3,162.0,6-7(6) 6-4 7-6(4),Tomas Machac,115.0,621.0,21.3,163.0,392.0,0,-48.0,1,1,0.1,0.06666666666666667
Davis Cup QLS R1: ARG vs CZE,2022-03-04,D,Clay,4,RR,3,136.0,2-6 6-2 6-3,Tomas Machac,131.0,503.0,21.3,14.0,2865.0,0,117.0,0,0,0.0,0.0
Indian Wells Masters,2022-03-07,M,Hard,128,R128,3,104.0,6-3 7-5,Tomas Machac,158.0,379.0,21.3,89.0,721.0,1,69.0,1,1,0.1,0.06666666666666667
Indian Wells Masters,2022-03-07,M,Hard,128,R64,3,71.0,6-3 6-2,Tomas Machac,158.0,379.0,21.3,1.0,8615.0,0,157.0,2,2,0.2,0.13333333333333333
US Open,2022-08-29,G,Hard,128,R128,5,250.0,3-6 7-6(3) 6-1 3-6 7-5,Tomas Machac,126.0,435.0,21.8,22.0,1573.0,0,104.0,0,0,0.0,0.0
Davis Cup WG1 R1: CZE vs ISR,2022-09-16,D,Hard,4,RR,3,101.0,6-4 7-5,Tomas Machac,109.0,500.0,21.9,444.0,87.0,1,-335.0,0,0,0.0,0.0
United Cup,2023-01-02,T,Hard,18,RR,3,80.0,6-3 2-4 RET,Tomas Machac,97.0,580.0,22.2,19.0,2000.0,0,78.0,0,0,0.0,0.0
Adelaide 2,2023-01-09,A,Hard,32,R32,3,101.0,6-4 6-4,Tomas Machac,115.0,500.0,22.2,84.0,626.0,0,31.0,1,1,0.1,0.06666666666666667
Australian Open,2023-01-16,G,Hard,128,R128,5,195.0,6-3 7-6(6) 6-7(5) 6-3,Tomas Machac,110.0,512.0,22.2,3.0,5720.0,0,107.0,1,2,0.1,0.13333333333333333
Davis Cup QLS R1: CZE vs POR,2023-02-04,D,Clay,4,RR,3,107.0,7-6(6) 3-6 6-2,Tomas Machac,122.0,452.0,22.2,84.0,612.0,1,38.0,0,0,0.0,0.0
Dubai,2023-02-27,A,Hard,32,R32,3,147.0,6-3 3-6 7-6(1),Tomas Machac,130.0,435.0,22.3,1.0,6980.0,0,129.0,0,0,0.0,0.0
Houston,2023-04-03,A,Clay,32,R16,3,106.0,6-4 6-4,Tomas Machac,138.0,420.0,22.4,69.0,746.0,1,69.0,0,0,0.0,0.0
Houston,2023-04-03,A,Clay,32,R32,3,89.0,6-2 6-4,Tomas Machac,138.0,420.0,22.4,166.0,359.0,1,-28.0,1,1,0.1,0.06666666666666667
Houston,2023-04-03,A,Clay,32,QF,3,64.0,6-2 6-1,Tomas Machac,138.0,420.0,22.4,134.0,432.0,0,4.0,2,2,0.2,0.13333333333333333
Wimbledon,2023-07-03,G,Grass,128,R128,5,152.0,6-3 4-6 6-1 6-4,Tomas Machac,108.0,573.0,22.7,13.0,2610.0,0,95.0,0,0,0.0,0.0
Davis Cup Finals RR: ESP vs CZE,2023-09-13,D,Hard,2,RR,3,101.0,6-4 6-4,Tomas Machac,119.0,512.0,22.9,75.0,766.0,1,44.0,0,0,0.0,0.0
Davis Cup Finals RR: CZE vs KOR,2023-09-14,D,Hard,2,RR,3,101.0,7-6(8) 4-6 6-2,Tomas Machac,119.0,512.0,22.9,194.0,313.0,1,-75.0,1,1,0.1,0.06666666666666667
Stockholm,2023-10-16,A,Hard,32,R16,3,65.0,6-4 6-1,Tomas Machac,81.0,712.0,23.0,46.0,992.0,1,35.0,0,0,0.0,0.0
Stockholm,2023-10-16,A,Hard,32,QF,3,188.0,5-7 7-6(5) 6-4,Tomas Machac,81.0,712.0,23.0,35.0,1180.0,0,46.0,1,1,0.1,0.06666666666666667
Vienna,2023-10-23,A,Hard,32,R32,3,55.0,6-3 6-1,Tomas Machac,74.0,755.0,23.0,56.0,927.0,1,18.0,2,2,0.2,0.13333333333333333
Vienna,2023-10-23,A,Hard,32,R16,3,118.0,6-3 4-6 7-5,Tomas Machac,74.0,755.0,23.0,7.0,4300.0,0,67.0,3,3,0.3,0.2
Davis Cup Finals QF: CZE vs AUS,2023-11-22,D,Hard,2,RR,3,101.0,6-4 7-5,Tomas Machac,78.0,731.0,23.1,56.0,902.0,1,22.0,0,0,0.0,0.0
Brisbane,2024-01-01,A,Hard,32,R32,3,189.0,6-7(5) 7-5 7-6(1),Tomas Machac,78.0,722.0,23.2,30.0,1375.0,1,48.0,0,0,0.0,0.0
Brisbane,2024-01-01,A,Hard,32,R16,3,148.0,5-7 6-2 7-6(4),Tomas Machac,78.0,722.0,23.2,71.0,744.0,0,7.0,1,1,0.1,0.06666666666666667
Australian Open,2024-01-15,G,Hard,128,R128,5,150.0,7-5 6-1 7-5,Tomas Machac,75.0,748.0,23.2,136.0,457.0,1,-61.0,0,2,0.0,0.13333333333333333
Australian Open,2024-01-15,G,Hard,128,R64,5,155.0,6-4 6-4 7-6(5),Tomas Machac,75.0,748.0,23.2,17.0,2100.0,1,58.0,1,3,0.1,0.2
Australian Open,2024-01-15,G,Hard,128,R32,5,204.0,6-4 7-6(4) 4-6 7-6(5),Tomas Machac,75.0,748.0,23.2,15.0,2430.0,0,60.0,2,4,0.2,0.26666666666666666
Marseille,2024-02-05,A,Hard,32,R16,3,83.0,6-3 6-2,Tomas Machac,66.0,838.0,23.3,27.0,1480.0,1,39.0,0,0,0.0,0.0
Marseille,2024-02-05,A,Hard,32,R32,3,97.0,7-5 6-4,Tomas Machac,66.0,838.0,23.3,49.0,970.0,1,17.0,1,1,0.1,0.06666666666666667
Marseille,2024-02-05,A,Hard,32,QF,3,62.0,6-3 6-4,Tomas Machac,66.0,838.0,23.3,8.0,3540.0,0,58.0,2,2,0.2,0.13333333333333333
Dubai,2024-02-26,A,Hard,32,R32,3,117.0,2-6 6-3 7-6(5),Tomas Machac,65.0,863.0,23.3,23.0,1699.0,0,42.0,0,0,0.0,0.0
Indian Wells Masters,2024-03-04,M,Hard,128,R128,3,125.0,7-6(3) 4-6 6-2,Tomas Machac,63.0,868.0,23.3,70.0,797.0,1,-7.0,1,1,0.1,0.06666666666666667
Indian Wells Masters,2024-03-04,M,Hard,128,R64,3,74.0,6-1 6-2,Tomas Machac,63.0,868.0,23.3,21.0,1950.0,0,42.0,2,2,0.2,0.13333333333333333
Miami Masters,2024-03-18,M,Hard,128,R16,3,80.0,6-3 6-3,Tomas Machac,60.0,891.0,23.4,38.0,1096.0,1,22.0,0,2,0.0,0.13333333333333333
Miami Masters,2024-03-18,M,Hard,128,R32,3,208.0,5-7 7-5 7-6(5),Tomas Machac,60.0,891.0,23.4,62.0,870.0,1,-2.0,1,3,0.1,0.2
Miami Masters,2024-03-18,M,Hard,128,R64,3,66.0,6-4 6-4,Tomas Machac,60.0,891.0,23.4,6.0,4970.0,1,54.0,2,4,0.2,0.26666666666666666
Miami Masters,2024-03-18,M,Hard,128,R128,3,80.0,6-4 6-2,Tomas Machac,60.0,891.0,23.4,1034.0,11.0,1,-974.0,3,5,0.3,0.3333333333333333
Miami Masters,2024-03-18,M,Hard,128,QF,3,91.0,6-4 6-2,Tomas Machac,60.0,891.0,23.4,3.0,8310.0,0,57.0,4,6,0.4,0.4
Barcelona,2024-04-15,A,Clay,64,R64,3,88.0,6-4 6-4,Tomas Machac,50.0,988.0,23.5,114.0,544.0,1,-64.0,0,0,0.0,0.0
Barcelona,2024-04-15,A,Clay,64,R32,3,0.0,W/O,Tomas Machac,50.0,988.0,23.5,27.0,1395.0,0,23.0,1,1,0.1,0.06666666666666667
Madrid Masters,2024-04-22,M,Clay,128,R128,3,118.0,6-4 1-6 6-2,Tomas Machac,50.0,1013.0,23.5,71.0,795.0,1,-21.0,2,2,0.2,0.13333333333333333
Madrid Masters,2024-04-22,M,Clay,128,R64,3,58.0,6-0 6-2,Tomas Machac,50.0,1013.0,23.5,15.0,2480.0,0,35.0,3,3,0.3,0.2
Geneva,2024-05-20,A,Clay,32,SF,3,126.0,6-4 0-6 6-1,Tomas Machac,44.0,1029.0,23.6,1.0,9860.0,1,43.0,0,0,0.0,0.0
Geneva,2024-05-20,A,Clay,32,QF,3,89.0,6-3 7-6(2),Tomas Machac,44.0,1029.0,23.6,65.0,795.0,1,-21.0,1,1,0.1,0.06666666666666667
Geneva,2024-05-20,A,Clay,32,R16,3,116.0,4-6 7-5 6-0,Tomas Machac,44.0,1029.0,23.6,140.0,462.0,1,-96.0,2,2,0.2,0.13333333333333333
Geneva,2024-05-20,A,Clay,32,R32,3,107.0,7-6(6) 6-1,Tomas Machac,44.0,1029.0,23.6,35.0,1166.0,1,9.0,3,3,0.3,0.2
Geneva,2024-05-20,A,Clay,32,F,3,107.0,7-5 6-3,Tomas Machac,44.0,1029.0,23.6,7.0,4185.0,0,37.0,4,4,0.4,0.26666666666666666
Roland Garros,2024-05-27,G,Clay,128,R64,5,169.5,6-2 6-1 3-6 1-6 6-1,Tomas Machac,34.0,1185.0,23.6,31.0,1339.0,1,3.0,5,5,0.5,0.3333333333333333
Roland Garros,2024-05-27,G,Clay,128,R128,5,169.5,7-6(3) 6-4 6-3,Tomas Machac,34.0,1185.0,23.6,47.0,1006.0,1,-13.0,6,6,0.6,0.4
Roland Garros,2024-05-27,G,Clay,128,R32,5,169.5,7-6(4) 7-5 1-6 6-4,Tomas Machac,34.0,1185.0,23.6,5.0,6295.0,0,29.0,7,7,0.7,0.4666666666666667
